"text","label_id","label"
"지금 로그인 화면인데 아뒤 중복 확인 해봐","20","click_check_id_duplicate"
"체크해 가능?","24","check_terms_agreement"
"히어비 홈 화면에서 앱 다운로드 버튼 눌러 해봐","11","click_app_download"
"지금 좀 쿠팡 메인으로 가줘 해봐","5","go_coupang"
"이번봄가계부만들어줘","0","unknown"
"지금 로그인 화면인데 네이버 쇼핑 페이지에서 희어비로 이동해줘","4","go_hearbe"
"지금 회원가입 화면인데 지금 메인 페이지인데 이 화면에서 할 수 있는 것 알려줘?","6","read_current_page_actions"
"바로 지금 아이디 써 해봐","12","input_id"
"로그인 페이지에서 아뒤 입력해줘","12","input_id"
"지금 이용약관 보기 할래?","22","click_view_terms"
"내일 뉴스 요약해줘","0","unknown"
"이번주운동계획말해줘","0","unknown"
"지금 주문내역 보고 있는데 쇼핑몰 페이지에서 마이페이지로 이동해","33","click_my_page"
"지금 메인 화면인데 쇼핑몰 페이지인데 장바구니 담아","32","click_cart"
"좀 지금 회원가입 페이지인데 이름 넣어?","21","input_name"
"지금 쇼핑몰 페이지인데 이용 가능한 쇼핑몰 알려","29","read_available_marketplaces"
"쿠팡으로 이동해줘 가능해?","31","click_go_coupang"
"일단 바로 이영약관 요약해줘","23","read_terms"
"비번호 작성해주세요 해줄래?","13","input_password"
"좀 메인 페이지 보고 있는데, 앱 다운로드 버튼 눌러 해줘","11","click_app_download"
"좀 쇼핑몰 페이지에서 현재 페이지와 기능 안내해줘?","6","read_current_page_actions"
"점심에 날씨 설명해줘","0","unknown"
"바로 좀 아이디 칸에 적어","12","input_id"
"회원가입 페이지에서 약관 동의 체크박스 눌러줘 해줄래?","24","check_terms_agreement"
"이번 주말 영화 보기 해야겠다","0","unknown"
"일단 비번호 변경하기 눌러줘","35","click_change_password"
"지금 히어브 가이드 읽어줘?","7","read_hearbe_guide"
"지금 로그인 화면인데 체크 켜","24","check_terms_agreement"
"바로 회원가입 페이지 화면에서 이메일 칸에 적어","28","input_email"
"지금 회원가입 페이지인데 이용약관 화면 보여줘","22","click_view_terms"
"일단 지금 앱 다운로드 버튼 열어 해줄래?","11","click_app_download"
"바로 최근 구매 내역 읽어줘","40","read_order_history_recent"
"좀 바로 이용약관 읽어 해봐","23","read_terms"
"좀 바로 비밀번호 확인 적어 해줄래?","27","input_password_confirm"
"지금 로그인 화면인데 로그인 페이지 화면에서 아이디 칸에 적어줘?","12","input_id"
"이번 겨울 운동 계획 설명해줘","0","unknown"
"지금 쇼핑 화면인데 이름 값 넣어 가능?","21","input_name"
"지금 메인 화면인데 아이디 중복 확인해 해?","20","click_check_id_duplicate"
"지금 쇼핑 화면인데 지금 회원가입 페이지인데 이름 작성해","21","input_name"
"지금 쇼핑 화면인데 마이페이지?","33","click_my_page"
"지금 로그인 화면인데 지금 히어비 가이드 읽어줘","7","read_hearbe_guide"
"지금 장바구니 보고 있는데 상품 페이지 보여","38","click_product_view"
"지금 회원가입 화면인데 지금 로그인 페이지인데 쇼핑몰로 가줘","8","go_mall"
"지금 로그인 화면인데 지금 히어비 홈인데 앱 다운로드 실행해줘","11","click_app_download"
"내일 스터디 계획 계산해줘","0","unknown"
"지금 메인으로 돌아가?","4","go_hearbe"
"다시 많이 구매한 상품 목록 읽어줘 부탁","41","read_frequent_products"
"일단 로그인?","16","click_login"
"지금 장바구니 보고 있는데 지금 쇼핑몰 페이지인데 로그아웃 눌러","30","click_logout"
"빨리 내가 제일 자주 산 상품 알려줘!","41","read_frequent_products"
"지금 주문내역 보고 있는데 바로 앱 다운로드 버튼 열어","11","click_app_download"
"로그인 페이지 화면에서 회원가입으로 이동해","19","click_signup"
"일단 지금 비번호 찾기 들어가 해줄래?","18","click_find_password"
"지금공유쇼핑들어가줘","10","click_shared_shopping_entry"
"일단 로긴 페이지에서 히어비 메인으로 가줘 해봐","4","go_hearbe"
"지금 로그인 화면인데 지금 이름 입력","21","input_name"
"계정삭제시작해줘?","36","click_delete_account"
"이번 가을 수면 시간 설명해줘","0","unknown"
"좀 주문내역 페이지에서 현재 페이지 읽어","34","read_page"
"일단 지금 로그인 페이지인데 비밀번호 넣어줘?","13","input_password"
"지금 쇼핑 화면인데 희어비 홈 화면에서 공유 쇼핑 입장 버튼 눌러줘","10","click_shared_shopping_entry"
"지금 장바구니 보고 있는데 회원가입 페이지에서 약관 보기로 이동해?","22","click_view_terms"
"좀 지금 주문내역 페이지인데 현재 페이지 읽어줘 해봐","34","read_page"
"오늘 밤 지하철 시간 기록해줘","0","unknown"
"히어브 홈에 와 있어, 앱 다운로드 버튼 눌러줘","11","click_app_download"
"일단 마이페이지 클릭","33","click_my_page"
"좀 비번호 찾기?","18","click_find_password"
"장바고니에 넣어줘 가능?","32","click_cart"
"추천 상품부터 소개해줘","42","read_recommended_products"
"지금 알람 요약해줘","0","unknown"
"지금화면읽어줘","6","read_current_page_actions"
"점심 먹고 식물 물주기 하기 싫다","0","unknown"
"점심 먹고 강변 갈까?","0","unknown"
"지금 가능한 쇼핑몰 읽어주세요 해봐","29","read_available_marketplaces"
"지금 로그인 화면인데 지금 히어비 홈 보고 있는데, 공유 쇼핑 입장 버튼 눌러줘","10","click_shared_shopping_entry"
"바로 최근주문몇건인지알려줘?","40","read_order_history_recent"
"이번 겨울 물 마신 횟수 확인해줘","0","unknown"
"좀 읽어 해","34","read_page"
"바로 이메일 입력?","28","input_email"
"일단 지금 쇼핑몰 페이지 보고 있는데, 마이페이지 열어 해봐","33","click_my_page"
"일단 아이디 찾기 클릭 해줘","17","click_find_id"
"지금가능한쇼핑몰요약해","29","read_available_marketplaces"
"지금 히어비 홈에서 쇼핑몰로 가 해줄래?","8","go_mall"
"오늘 밤 스터디 계획 요약해줘","0","unknown"
"지금 메인 화면인데 가입 완료해?","25","submit_signup"
"좀 로그인 유지 켜 해줘","14","check_keep_login"
"쇼핑몰 페이지 화면에서 마이페이지 열어줘 해줘","33","click_my_page"
"지금 메인 화면인데 로그인 페이지에서 로긴 상태 유지로 바꿔줘","14","check_keep_login"
"지금 메인 화면인데 회원정보 페이지 보고 있는데, 비밀번호 변경하기 눌러","35","click_change_password"
"지금 로그인 페이지 보고 있는데, 현재 페이지 정보 읽어줘 해봐","6","read_current_page_actions"
"지금 상품조회 열어","38","click_product_view"
"잠깐 집 앞 가서 바람 쐴까?","0","unknown"
"내일 카페 갈까?","0","unknown"
"바로 지금 메인 화면인데 비밀번호 작성해줘?","13","input_password"
"지금 주문내역 보고 있는데 지금 이용약관 보기 눌러","22","click_view_terms"
"바로 이메일 값 넣어?","28","input_email"
"바로 주문조회하는화면으로이동?","39","go_order_history"
"일단 회원가입 페이지 화면에서 비번호 넣어줘?","13","input_password"
"이번 주 수면 시간 체크해줘","0","unknown"
"지금 로그인 화면인데 회원가입 페이지에서 가입 완료 처리해줘","25","submit_signup"
"바로 지금 회원가입 페이지 보고 있는데, 이용약관 보기 눌러 해줘","22","click_view_terms"
"일단 주문 상세 조회 진행해?","37","click_order_detail"
"지금 로그인 페이지 화면에서 회원가입 버튼 눌러 해","19","click_signup"
"지금 로그인 눌러 해줘","16","click_login"
"오늘 드라마 보기 하고 싶다","0","unknown"
"지금 화면 읽어줘 해","23","read_terms"
"바로그인 페이지 화면에서 비번호 찾기 눌러줘 해","18","click_find_password"
"지금 주문내역 보고 있는데 바로 아뒤 중복 확인 진행해","20","click_check_id_duplicate"
"일단 지금 쇼핑몰 들어가 해줘","8","go_mall"
"먼저 가장 많이 산 상품부터 알려줘 해줘~","41","read_frequent_products"
"최근 주문 정보 알려줘!!","40","read_order_history_recent"
"지금 로긴해?","16","click_login"
"비번호변경하기들어가?","35","click_change_password"
"이용 약관 보기 눌러줘 해줘","22","click_view_terms"
"이번 가을 가계부 만들어줘","0","unknown"
"지금 로그인 화면인데 지금 상품조회 열어","38","click_product_view"
"지금 회원가입 페이지 화면에서 이용약관 화면 보여줘 해봐","22","click_view_terms"
"혼자 음악 목록 체크해줘","0","unknown"
"바로 아이디 중복 검사해줘 부탁해","20","click_check_id_duplicate"
"상품 조회 눌러줘 해","38","click_product_view"
"좀 로그인 페이지인데 쇼핑몰로 가줘 해","8","go_mall"
"지금 쇼핑 화면인데 비밀번호 찾기?","18","click_find_password"
"지금 로그인 화면인데 바로 아뒤 찾기 열어","17","click_find_id"
"지금 메인 화면인데 회원탈퇴 해봐","36","click_delete_account"
"일단 지금 쿠팡 이동 눌러 해줘","31","click_go_coupang"
"좀 추천 상품부터 소개해줘!","42","read_recommended_products"
"최근 산거 읽어줘 요!!","40","read_order_history_recent"
"지금 쇼핑 화면인데 회웝가입 마무리해","25","submit_signup"
"지금 로그인 화면인데 지금 로그인 페이지인데 비밀번호 재설정 페이지로 가줘","18","click_find_password"
"지금주문내역페이지인데상품정보확인해","38","click_product_view"
"바로 쇼핑몰 페이지에서 장바구니 보여줘 해","32","click_cart"
"좀 지금 앱 다운로드 버튼 들어가?","11","click_app_download"
"오늘 빨래 해야겠다","0","unknown"
"좀 쇼핑몰 열어 해줘","8","go_mall"
"오늘 밤 지하철 시간 요약해줘","0","unknown"
"지금 회의 시간 알려줘","0","unknown"
"일단 바로 아이 디 복구 페이지로 가줘","17","click_find_id"
"다음달알람말해줘","0","unknown"
"일단 주문내역 페이지 화면에서 주문 상세 화면으로 가줘 해봐","37","click_order_detail"
"일단 좀 쿠팡 페이지로 넘어가줘","31","click_go_coupang"
"일단 비번호 입력 가능?","13","input_password"
"지금 로그인 화면인데 쿠팡 페이지 화면에서 초기 화면으로 이동해봐","4","go_hearbe"
"일단 회원정보 페이지에서 탈퇴 메뉴 열어줘","36","click_delete_account"
"바로 찜목록 페이지인데 상품조회 눌러 해줘","38","click_product_view"
"지금 회원가입 화면인데 지금 화면 뭐야?","34","read_page"
"지금 로그인 화면인데 회원가입 페이지에서 이용 약관 보기 눌러줘","22","click_view_terms"
"회원가입페이지화면에서이용약관설명해줘","23","read_terms"
"퇴근후식단정리해줘","0","unknown"
"지금 장바구니 보고 있는데 이메일 써 가능?","28","input_email"
"좀 지금 이메일 넣어?","28","input_email"
"지금 쇼핑 화면인데 쇼핑몰로 이동해주세요","8","go_mall"
"지금 주문내역 보고 있는데 주문내역 페이지 화면에서 이 페이지 정보 안내해줘?","34","read_page"
"바로 ﻿추천 상품 읽어줘","42","read_recommended_products"
"잠깐 수면 시간 설명해줘","0","unknown"
"내일 아침 날씨 말해줘","0","unknown"
"메인 페이지 화면에서 공유 쇼핑 들어가줘 해봐","10","click_shared_shopping_entry"
"이번 주 음악 듣기 할까?","0","unknown"
"다시 요새 많이 산 상품 알려달라 부탁해","41","read_frequent_products"
"지금 로그인 화면인데 바로 이용약관 읽어","23","read_terms"
"지금 쇼핑 화면인데 지원 쇼핑몰 말해줘","29","read_available_marketplaces"
"지금 회원가입 화면인데 마이페이지 들어가 해봐","33","click_my_page"
"이번 주말 물 마시기 하기 싫다","0","unknown"
"좀 지금 주문내역 페이지 보고 있는데, 주문 상세 조회 눌러 해봐","37","click_order_detail"
"지금 장바구니 보고 있는데 회웝가입 제출해","25","submit_signup"
"지금 로그인 화면인데 주문 상세 조회 클릭 해봐","37","click_order_detail"
"지금 장바구니 보고 있는데 로그인 페이지 보고 있는데, 로그인 유지 체크 해제해줘","15","uncheck_keep_login"
"회원정보 페이지 화면에서 현재 페이지 읽어 해봐","34","read_page"
"바로 주문 상세 화면으로 가 해줄래?","37","click_order_detail"
"다시 자주 담는 상품 읽어줘","41","read_frequent_products"
"이메일값넣어가능?","28","input_email"
"지금 최근주문내역말해줘!","40","read_order_history_recent"
"바로 내 뭐샀노","39","go_order_history"
"지금 메인 화면인데 좀 계정 로그아웃해줘?","30","click_logout"
"오늘 일기 쓰기 하고 싶다","0","unknown"
"지금 회원가입 화면인데 공유 쇼핑 입장 버튼 들어가 할래?","10","click_shared_shopping_entry"
"지금살만한추천상품읽어줘 해봐!!","42","read_recommended_products"
"오늘 추천상품들설명해줘~","42","read_recommended_products"
"지금 회원가입 화면인데 바로 회원가입 마무리해","25","submit_signup"
"바로그인 페이지인데 아이디 찾기 열어 해봐","17","click_find_id"
"오늘 최근 산거 읽어줘","40","read_order_history_recent"
"오늘산책시간알려줘","0","unknown"
"지금 메인 화면인데 이용약관 동의 항목 체크해","24","check_terms_agreement"
"주문목록 쪽으로 이동해!","39","go_order_history"
"지금 로그인 화면인데 체크해줘 가능?","24","check_terms_agreement"
"좀 로과웃 눌러줘 해줄래?","30","click_logout"
"지금 비번호 찾기 눌러 해","18","click_find_password"
"지금 메인 화면인데 마이페이지 들어가 할래?","33","click_my_page"
"지금 히어비 홈 화면에서 앱 다운로드 실행해","11","click_app_download"
"지금 회원가입 화면인데 지금 로그인 페이지인데 로긴 상태 유지 해제해줘","15","uncheck_keep_login"
"바로 지금 로그인 페이지인데 회원가입 버튼 눌러줘 해봐","19","click_signup"
"지금 주문내역 보고 있는데 히어비로 가","4","go_hearbe"
"일단 지금 주문 상세 조회 열어 해봐","37","click_order_detail"
"바로 공유 쇼핑 입장 버튼 눌러 해봐","10","click_shared_shopping_entry"
"로그인 눌러 할래?","16","click_login"
"일단 이용 약관 보기 눌러줘","22","click_view_terms"
"이번 겨울 수면 시간 말해줘","0","unknown"
"지금 회원가입 화면인데 이용약관 동의 항목 체크해줘","24","check_terms_agreement"
"이번 주 일기 쓰기 하기 싫다","0","unknown"
"지금 회원가입 화면인데 아이디 찾기 시작해줘","17","click_find_id"
"일단 바로 아이디 중복 확인 눌러","20","click_check_id_duplicate"
"지금 히어비 홈 화면에서 공유 쇼핑 입장 버튼 눌러","10","click_shared_shopping_entry"
"좀 비번호 확인 입력 가능?","27","input_password_confirm"
"좀 바로 주문 상세 조회","37","click_order_detail"
"좀 비밀번호 변경하기 들어가 해줄래?","35","click_change_password"
"지금 로그인 화면인데 히어비 안내 읽어줘 가능해?","7","read_hearbe_guide"
"바로쿠팡이동진행해","31","click_go_coupang"
"지금 바로 체크해","24","check_terms_agreement"
"다음 달 일정 체크해줘","0","unknown"
"산책 갈까 잠깐","0","unknown"
"이번 주 강변 갈까?","0","unknown"
"좀 쇼핑몰 페이지에서 가능한 쇼핑몰 읽어줘 해줘","29","read_available_marketplaces"
"지금 이용약관 화면 보여줘","22","click_view_terms"
"지금 회원가입 화면인데 아이디 중복 확인 열어 가능?","20","click_check_id_duplicate"
"일단 상품조회 해봐","38","click_product_view"
"좀 히어비 홈에서 앱 받기 해","11","click_app_download"
"지금 주문내역 보고 있는데 비밀번호 확인값 넣어줘 부탁해","27","input_password_confirm"
"지금 회원가입 화면인데 좀 로긴 유지 선택해줘","14","check_keep_login"
"바로 회원가입 페이지 화면에서 비번호 확인 칸에 적어줘 해","27","input_password_confirm"
"지금 자주산상품요약해줘","41","read_frequent_products"
"지금 메인 화면인데 쇼핑몰 페이지인데 쿠팡 페이지로 넘어가줘","31","click_go_coupang"
"오늘 설거지 할까?","0","unknown"
"지금 화면 읽어 해줘","34","read_page"
"지금 회원가입 화면인데 회웝가입 마무리해?","25","submit_signup"
"아뒤중복조회해줘부탁해","20","click_check_id_duplicate"
"바로그인 페이지에서 히어브 소개해줘","7","read_hearbe_guide"
"내일 아침 버스 시간 말해줘","0","unknown"
"주문 상세 화면으로 가줘?","37","click_order_detail"
"바로그아웃 진행해봐","30","click_logout"
"바로 회원가입 페이지에서 이용약관 요약해줘","23","read_terms"
"이번에 자주 사는 품목 말해줘?","41","read_frequent_products"
"바로 쇼핑몰 페이지에서 장바고니 열어줘 해줄래?","32","click_cart"
"빨리 가장 많이 산 상품부터 알려줘?","41","read_frequent_products"
"지금 장바구니 보고 있는데 지금 쇼핑몰 페이지인데 장바 구니 담아줘","32","click_cart"
"일단 희어비 홈에서 쇼핑몰로 가줘?","8","go_mall"
"일단 이름 값 넣어 해줄래?","21","input_name"
"다시 살만한추천상품알려줘 해줘","42","read_recommended_products"
"지금 장바구니 보고 있는데 주문내역 페이지 화면에서 쿠팡으로 이동해줘","5","go_coupang"
"요즘 일기 쓰기 해볼래?","0","unknown"
"지금 주문내역 보고 있는데 메인 페이지 화면에서 공유 쇼핑 시작해줘","10","click_shared_shopping_entry"
"지금 장바구니 보고 있는데 회원가입 페이지 화면에서 약관 동의 체크박스 눌러줘","24","check_terms_agreement"
"일단 회원가입 페이지에서 전화번호 칸에 적어 해봐","26","input_phone_number"
"지금 주문내역 보고 있는데 회원가입 페이지 화면에서 이용약관 설명해","23","read_terms"
"좀 이용약관 알려줘 해봐","23","read_terms"
"이번에 내가 요새 뭘 샀지?","39","go_order_history"
"지금 메인 화면인데 지금 로그인 페이지인데 아이디 찾기 시작해줘","17","click_find_id"
"지금회원가입페이지보고있는데,회원가입제출해줘?","25","submit_signup"
"지금 로그인 화면인데 지금 쇼핑몰 페이지인데 쿠팡으로 이동해줘","31","click_go_coupang"
"좀 지금 비번호 변경하기 들어가","35","click_change_password"
"좀 지금 비밀번호 변경하기 열어 해","35","click_change_password"
"지금 쇼핑 화면인데 지금 이용 가능한 쇼핑몰 알려줘","29","read_available_marketplaces"
"지금 장바구니 보고 있는데 체크 표시해","14","check_keep_login"
"좀 자동 로그인 체크해주세요 해봐","14","check_keep_login"
"지금 장바구니 보고 있는데 이름 값 넣어 할래?","21","input_name"
"일단 이용 약관 동의 항목 체크해주세요","24","check_terms_agreement"
"좀 아이디 입력해줘 가능해?","12","input_id"
"일단 지금 이름 넣어줘 해","21","input_name"
"바로 지금 비번호 확인 넣어 해","27","input_password_confirm"
"지금 로그인 화면인데 지금 회원가입 페이지인데 비밀번호 확인값 넣어줘","27","input_password_confirm"
"바로 가능한 쇼핑몰 말해 가능?","29","read_available_marketplaces"
"지금 장바구니 보고 있는데 로긴 진행해","16","click_login"
"지지금 내 뭐샀노!","39","go_order_history"
"일단 비밀번호 찾기 진행해?","18","click_find_password"
"지금 로그인 페이지 화면에서 비밀 번호 찾기 눌러줘 해","18","click_find_password"
"지금 쇼핑 화면인데 로그인 페이지에서 비밀번호 재설정 페이지로 가줘","18","click_find_password"
"지금 장바구니 보고 있는데 아이디 중복 확인 열어?","20","click_check_id_duplicate"
"바로 아뒤 써 해","12","input_id"
"이페이지정보안내해줘부탁해","34","read_page"
"지금 메인 화면인데 지금 화면 내용 읽어","34","read_page"
"바로 지금 회원정보 페이지인데 비번호 변경 화면 열어줘","35","click_change_password"
"바로긴 눌러","16","click_login"
"지금 회원가입 화면인데 좀 로긴 유지 켜줘","14","check_keep_login"
"다음 달 수면 시간 만들어줘","0","unknown"
"내일 지하철 시간 체크해줘","0","unknown"
"바로 지금 이메일 주소 입력해봐","28","input_email"
"지금 로그인 화면인데 로그인 페이지에서 회원가입 진행해봐","19","click_signup"
"퇴근 후 스터디 계획 확인해줘","0","unknown"
"지금 장바구니 보고 있는데 가능한 쇼핑몰 말해 해봐","29","read_available_marketplaces"
"요즘 물 마시기 하고 싶다","0","unknown"
"지금 회원가입 화면인데 로그인 페이지 화면에서 비밀 번호 칸에 적어줘","13","input_password"
"지금메인페이지인데공유쇼핑시작해줘?","10","click_shared_shopping_entry"
"지금 로그인 화면인데 지금 쇼핑몰 페이지인데 히어비로 이동해","4","go_hearbe"
"일단 바로 비번호 변경하기 눌러 해줘","35","click_change_password"
"지금 장바구니 보고 있는데 로가웃해줘?","30","click_logout"
"지금 로그인 화면인데 지금 상품조회 진행해","38","click_product_view"
"바로 지금 히어비 사용법 알려","7","read_hearbe_guide"
"이영약관 읽어줘 해봐","23","read_terms"
"내가 자주 사는 상품 말해줘","41","read_frequent_products"
