"text","label_id","label"
"당장 최근 주문 확인 페이지로 가 부탁","39","go_order_history"
"좀 희어비 메인으로 가줘?","4","go_hearbe"
"지금 로긴 상태 유지로 바꿔줘 해","14","check_keep_login"
"일단 쿠팡으로 이동","5","go_coupang"
"지금 회원가입 화면인데 비밀번호 확인 입력 해봐","27","input_password_confirm"
"지금 회원가입 화면인데 상품조회 진행해 해봐","38","click_product_view"
"지금 회원가입 화면인데 선택해 해봐","24","check_terms_agreement"
"좀 지금 쿠팡 이동 해줘","31","click_go_coupang"
"지금 메인 화면인데 지금 회원가입 마무리해","25","submit_signup"
"바로 지금 주문내역 페이지 보고 있는데, 주문 상세 조회 눌러 해","37","click_order_detail"
"지금 메인 화면인데 지금 약관 확인 버튼 눌러","22","click_view_terms"
"지금 회원가입 페이지 화면에서 비밀번호 재입력해","27","input_password_confirm"
"일단 바로 아이디 중복 확인 열어 해봐","20","click_check_id_duplicate"
"당장 요즘주문한내역읽어줘 요?","40","read_order_history_recent"
"지금 로그인 화면인데 회원가입 페이지 화면에서 회원가 입 등록해줘","25","submit_signup"
"지금 장바구니 보고 있는데 로그인 상태 유지로 바꿔줘","14","check_keep_login"
"지금 메인 화면인데 지금 로그인 페이지 보고 있는데, 비밀번호 찾기 눌러","18","click_find_password"
"바로 지금 가능한 작업 알려줘 해줄래?","6","read_current_page_actions"
"바로 주문내역 페이지 보고 있는데, 현재 페이지 정보 읽어줘 해줄래?","6","read_current_page_actions"
"일단 로그아웃 해봐","30","click_logout"
"지금 로그인 화면인데 쿠팡으로 넘어가줘 해?","5","go_coupang"
"좀 지금 마이페이지","33","click_my_page"
"지금 쇼핑 화면인데 비번호 변경하기 눌러 할래?","35","click_change_password"
"자동로그인체크해줘?","14","check_keep_login"
"비밀번호 확인 입력 해","27","input_password_confirm"
"일단 현재 페이지 정보 및 가능한 작업 읽어 해봐","6","read_current_page_actions"
"지금 로그인 화면인데 가능한 쇼핑몰 읽기","29","read_available_marketplaces"
"혼자 공과금 말해줘","0","unknown"
"지금 메인 화면인데 아이디 찾기 시작해줘","17","click_find_id"
"지금 로그인 화면인데 현재 페이지 정보 읽어","6","read_current_page_actions"
"저녁에 요리 하고 싶다","0","unknown"
"지금 회원가입 페이지 화면에서 전화번호 작성해줘?","26","input_phone_number"
"바로그인 들어가 해줘","16","click_login"
"이번 가을 공과금 요약해줘","0","unknown"
"회원가입페이지인데이메일칸에적어줘","28","input_email"
"이번에 ﻿추천 상품 읽어줘?","42","read_recommended_products"
"비번호 입력 해","13","input_password"
"주문상세조회들어가할래?","37","click_order_detail"
"지금 주문내역 보고 있는데 지금 장바구니 페이지 보고 있는데, 현재 페이지 읽어줘","34","read_page"
"이번 가을 공과금 확인해줘","0","unknown"
"일단 좀 히어브 메인으로 가줘","4","go_hearbe"
"일단 지금 이메일 주소 입력해봐","28","input_email"
"바로그인 페이지에서 히어브 소개해줘","7","read_hearbe_guide"
"좀 공유 쇼핑 입장 버튼 열어?","10","click_shared_shopping_entry"
"지금 로그인 화면인데 찜목록 페이지 화면에서 현재 화면 설명해","34","read_page"
"지금 회원가입 페이지 화면에서 이름 작성해","21","input_name"
"지금 쇼핑 화면인데 바로 쇼핑몰 페이지로 넘어가","8","go_mall"
"지금 좀 로긴 유지 켜줘 해","14","check_keep_login"
"지금 쇼핑 화면인데 지금 회원가입 페이지인데 아이디 중복 체크해줘?","20","click_check_id_duplicate"
"당장 최최신 주문내역 설명해줘","40","read_order_history_recent"
"바로 지금 회원정보 페이지 보고 있는데, 회원탈퇴 눌러 해","36","click_delete_account"
"일단 회원탈퇴 진행해?","36","click_delete_account"
"지금 회원가입 화면인데 연락처 입력해주세요","26","input_phone_number"
"바로 비번호 적어 가능?","13","input_password"
"지금 쇼핑몰 페이지인데 로과웃 실행해줘","30","click_logout"
"지금 회원가입 화면인데 로그인 페이지 화면에서 자동 로그인 체크 풀어","15","uncheck_keep_login"
"지금 히어브 홈 화면에서 공유 쇼핑 입장 버튼 눌러줘 해줘","10","click_shared_shopping_entry"
"오늘 기분이 좋다","0","unknown"
"바로 회원정보 페이지인데 탈퇴 메뉴 열어 해줄래?","36","click_delete_account"
"좀 바로 비밀번호 확인 적어 해줄래?","27","input_password_confirm"
"비밀 번호 변경 화면 열어주세요","35","click_change_password"
"다음 주 병원 예약 말해줘","0","unknown"
"좀 바로 공유 쇼핑 입장 버튼 눌러줘 해봐","10","click_shared_shopping_entry"
"주문내역페이지화면에서쿠팡으로이동해봐","5","go_coupang"
"지금 주문내역 보고 있는데 이용약관 보기?","22","click_view_terms"
"쇼핑몰 페이지에서 쿠팡 화면 열어?","31","click_go_coupang"
"바로 이영약관 동의 항목 체크해주세요","24","check_terms_agreement"
"바로 좀 쿠팡으로 넘어가줘 해","5","go_coupang"
"지금 로그인 페이지인데 아이 디 찾기 눌러줘 해줘","17","click_find_id"
"좀 바로 현재 페이지 정보 및 가능한 작업 읽어 해줄래?","6","read_current_page_actions"
"일단 이메일 입력?","28","input_email"
"좀 연락처 입력해주세요 해봐","26","input_phone_number"
"오늘 지금 살만한 추 상품 읽어줘!","42","read_recommended_products"
"지금장바고니에추가해","32","click_cart"
"지금 쇼핑 화면인데 지금 이영약관 요약해줘","23","read_terms"
"바로 구매 횟수 많은 상품 알려줘!","41","read_frequent_products"
"지금 로그인 페이지 화면에서 비밀번호 칸에 적어줘 해줘","13","input_password"
"지금 주문내역 보고 있는데 히어비로 이동 해","4","go_hearbe"
"지금 회원정보 페이지에서 비밀번호 바꾸기 진행해","35","click_change_password"
"좀 장바구니로 이동해?","32","click_cart"
"좀 메인 페이지에서 공유 쇼핑 참여해줘","10","click_shared_shopping_entry"
"지금 회원탈퇴 눌러 해봐","36","click_delete_account"
"일단 희어비 가이드 읽어주세요","7","read_hearbe_guide"
"일단 주문목록으로 가줘","39","go_order_history"
"바로그아웃 눌러 할래?","30","click_logout"
"지금 쇼핑 화면인데 지금 비번호 확인 값 넣어","27","input_password_confirm"
"바로 지금 히어비 사용법 알려줘 해봐","7","read_hearbe_guide"
"바로 추천 아이템 알려줘","42","read_recommended_products"
"아이디 적어","12","input_id"
"지금 쇼핑 화면인데 이름 입력해","21","input_name"
"지금 장바구니 보고 있는데 주문내역 페이지 화면에서 쿠팡으로 이동해줘","5","go_coupang"
"지금 주문내역 보고 있는데 지금 쇼핑몰 페이지인데 쿠팡으로 이동해줘","5","go_coupang"
"로긴 페이지에서 로긴 유지 선택 해제해","15","uncheck_keep_login"
"일단 바로 가입 끝내 해봐","25","submit_signup"
"좀 이름 넣어 가능?","21","input_name"
"이용 약관 화면 보여 해봐","22","click_view_terms"
"지금 메인 화면인데 지금 로그인 페이지인데 지금 가능한 작업 알려","6","read_current_page_actions"
"일단 지금 쿠팡으로 가?","5","go_coupang"
"바로 현재 페이지 정보 및 가능한 작업 뭐야","6","read_current_page_actions"
"지금 주문 목록 페이지로 넘어가 요","39","go_order_history"
"좀 많이이산상품알려줘 좀","41","read_frequent_products"
"바로 현재 페이지 정보 및 가능한 작업 알려줘?","6","read_current_page_actions"
"좀 비밀번호 확인 써 해줘","27","input_password_confirm"
"지금 쇼핑 화면인데 비밀번호 변경하기 들어가 할래?","35","click_change_password"
"일단 지금 회원가입 페이지인데 회원가입 완료 버튼 눌러줘?","25","submit_signup"
"좀 가장 최근 주문 알려줘","40","read_order_history_recent"
"지금 쇼핑 화면인데 계정 나갈게 로그아웃해 할래?","30","click_logout"
"바로 이메일 입력 할래?","28","input_email"
"지금 로그인 화면인데 비밀번호 값 넣어 할래?","13","input_password"
"지금 주문내역 보고 있는데 마이페이지 열어","33","click_my_page"
"일단 회원가입 페이지 화면에서 이메일 칸에 적어줘 해","28","input_email"
"지금 주문내역 보고 있는데 쿠팡으로 넘어가주세요","5","go_coupang"
"지금 로그인 화면인데 로그인 페이지인데 로그인 유지 꺼줘","15","uncheck_keep_login"
"일단 요즘 내가 산 주문내역 알려줘 해줘?","40","read_order_history_recent"
"좀 최근에 주문한 거 읽어줘 부탁해","40","read_order_history_recent"
"지금 메인 화면인데 지금 쇼핑몰 페이지인데 쿠팡으로 이동해?","31","click_go_coupang"
"현재페이지정보및가능한작업알려줘?","6","read_current_page_actions"
"지금 주문내역 보고 있는데 지금 로그인 페이지인데 로그인 유지 체크해줘","14","check_keep_login"
"바로 주문조회하는화면으로이동?","39","go_order_history"
"지금 쇼핑 화면인데 이름 입력 해","21","input_name"
"빨리 자주 담는 상품 읽어줘 좀~","41","read_frequent_products"
"바로 지금 약관 확인 버튼 눌러 해줄래?","22","click_view_terms"
"지금 히어비 홈에 와 있어, 공유 쇼핑 들어가 해","10","click_shared_shopping_entry"
"지금 주문내역 보고 있는데 쇼핑몰 들어가 가능?","8","go_mall"
"이번에 주문 내역 확인하는 곳으로 가 해줘!","39","go_order_history"
"주문 상세 보기 열어주세요 해줘","37","click_order_detail"
"좀 바로 약관 동의 체크박스 눌러줘 해줄래?","24","check_terms_agreement"
"좀 지금 장바고니에 넣어 해","32","click_cart"
"일단 추천해줄 상품 알려줘 부탁~","42","read_recommended_products"
"오늘 ﻿자주 산 상품 어줘?","41","read_frequent_products"
"좀 로그인 페이지 화면에서 가입 화면 열어줘 해줘","19","click_signup"
"지금 로그인 화면인데 아이디 중복 확인 해","20","click_check_id_duplicate"
"지금 로그인 화면인데 지금 이름 입력","21","input_name"
"일단 비밀 번호 작성해주세요 해줄래?","13","input_password"
"지금 요즘내가산주문내역알려줘!!","40","read_order_history_recent"
"바로 회원가 입 진행해줘 가능해?","19","click_signup"
"비밀 번호 확인값 넣어?","27","input_password_confirm"
"일단 지금 이용약관 보기","22","click_view_terms"
"좀 히어브 홈 화면에서 앱 다운로드 버튼 눌러줘?","11","click_app_download"
"바로 회원가입 페이지에서 약관 보기 열어줘?","22","click_view_terms"
"좀 지금 회원 탈퇴 처리해","36","click_delete_account"
"지금 쇼핑 화면인데 메인 페이지 화면에서 공유 쇼핑 시작해줘","10","click_shared_shopping_entry"
"일단 가능한 쇼핑몰 뭐야 할래?","29","read_available_marketplaces"
"지금 쇼핑 화면인데 아이 디 중복 검사해줘 부탁해","20","click_check_id_duplicate"
"지금체크해","14","check_keep_login"
"일단 회원가 입으로 이동해","19","click_signup"
"지금 회원가입 화면인데 쿠팡 가기 눌러","31","click_go_coupang"
"지금 메인 화면인데 아이디 중복 확인 열어","20","click_check_id_duplicate"
"지금 회원 탈퇴 처리해?","36","click_delete_account"
"지금 회원가입 화면인데 지금 로그인 페이지인데 로그인 실행해봐","16","click_login"
"좀 바로 마이페이지 열어 해","33","click_my_page"
"일단 회원가 입 버튼 눌러","19","click_signup"
"먼저 내가 뭘뭘 샀드라~","39","go_order_history"
"좀 아뒤 써 해줘","12","input_id"
"일단 지금 이름 넣어?","21","input_name"
"지금 메인 화면인데 바로 상품조회 눌러","38","click_product_view"
"일단 지금 화면 읽어줘 해봐","29","read_available_marketplaces"
"바로 동의 처리해","24","check_terms_agreement"
"지금 로그인 페이지 화면에서 자동 로그인 체크 풀어줘","15","uncheck_keep_login"
"일단 좀 아이 디 칸에 적어줘 해","12","input_id"
"일단 지금 회원가입 페이지인데 성함 입력해?","21","input_name"
"좀 쇼핑몰 페이지인데 쿠팡 메인으로 가줘 해","5","go_coupang"
"이번 주말 스트레칭 해야겠다","0","unknown"
"지금 메인 화면인데 아뒤 중복 확인 가능?","20","click_check_id_duplicate"
"지금 메인 화면인데 로그인 페이지 화면에서 아이디 찾기 열어","17","click_find_id"
"지금 회원정보 페이지 보고 있는데, 회원탈퇴 눌러줘?","36","click_delete_account"
"이번에 지금추천상품뭐있는지알려줘!!","42","read_recommended_products"
"지금 로그인 화면인데 지금 회원탈퇴 들어가","36","click_delete_account"
"지금 로그인 페이지인데 지금 가능한 작업 알려줘","6","read_current_page_actions"
"지금 장바구니 보고 있는데 가능한 쇼핑몰 뭐야","29","read_available_marketplaces"
"일단 로그인 페이지 화면에서 아이디 칸에 적어 해줘","12","input_id"
"지금 쇼핑몰 페이지에서 장바구니 보여줘 해줘","32","click_cart"
"지금 메인 화면인데 히어비 홈 화면에서 앱 다운로드 실행해줘","11","click_app_download"
"로그인 페이지인데 로그인 유지 꺼줘 해줘","15","uncheck_keep_login"
"빨리 주문조회하는화면으로이동","39","go_order_history"
"일단 지금 주문내역 페이지 보고 있는데, 쿠팡으로 이동해줘","5","go_coupang"
"일단 로그인 페이지 화면에서 로그인 버튼 눌러줘","16","click_login"
"좀 비밀 번호 찾기 진행해","18","click_find_password"
"지금 메인 화면인데 지금 회원가 입 제출해줘","25","submit_signup"
"지금 회원가입 화면인데 쇼핑몰 페이지 화면에서 마이페이지 확인해?","33","click_my_page"
"지금 바로 장바고니에 추가해줘","32","click_cart"
"당장 구매횟수많은상품알려줘!!","41","read_frequent_products"
"지금 주문내역 보고 있는데 상품조회 진행해 가능?","38","click_product_view"
"자주 산 상품 약해줘","41","read_frequent_products"
"일단 앱 다운로드 버튼 들어가","11","click_app_download"
"지금 메인 페이지인데 앱 다운로드 버튼 눌러","11","click_app_download"
"지금 메인 화면인데 회원탈퇴 들어가 해봐","36","click_delete_account"
"일단 쇼핑몰 페이지에서 내 정보 페이지 보여 해","33","click_my_page"
"일단 현재 페이지 정보 및 가능한 작업 요약해 할래?","6","read_current_page_actions"
"지금 주문내역 보고 있는데 희어비 홈 화면에서 쇼핑몰 화면 열어줘?","8","go_mall"
"좀 지금 비밀번호 확인 칸에 적어 해줘","27","input_password_confirm"
"좀 지금 공유 쇼핑 입장 버튼 해줘","10","click_shared_shopping_entry"
"지금 쇼핑 화면인데 회원가입 페이지에서 약관 동의 체크박스 눌러","24","check_terms_agreement"
"지금 회원가입 화면인데 지금 비밀번호 변경하기 열어","35","click_change_password"
"좀 아이디 찾기 눌러줘?","17","click_find_id"
"일단 체크해 할래?","24","check_terms_agreement"
"일단 히어브 홈에 와 있어, 공유 쇼핑 들어가줘?","10","click_shared_shopping_entry"
"바로 이용약관 보기 눌러 해줄래?","22","click_view_terms"
"지금 찜목록 페이지에서 현재 화면 설명해줘","34","read_page"
"지금 메인 화면인데 상품조회 열어 할래?","38","click_product_view"
"좀 장바고니 담아줘 해줄래?","32","click_cart"
"지금 회원가입 화면인데 쿠팡 페이지로 넘어가줘","31","click_go_coupang"
"지금 주문내역 보고 있는데 지금 아이디 찾기","17","click_find_id"
"일단 지금 주문내역 페이지인데 주문 자세히 보기 해줘?","37","click_order_detail"
"좀 지금 회원가입 페이지인데 이영약관 화면 보여줘 해봐","22","click_view_terms"
"좀 지금 비밀번호 적어 해줄래?","13","input_password"
"물 마실까 지금?","0","unknown"
"좀 지금 회원가입 페이지인데 이름 칸에 적어 해","21","input_name"
"바로그인 페이지 화면에서 비밀번호 칸에 적어줘?","13","input_password"
"지금 이용약관 동의 체크?","24","check_terms_agreement"
"지금 장바구니 보고 있는데 지금 로그인 페이지인데 아이디 찾기 시작해줘","17","click_find_id"
"일단 성함 입력해주세요 해","21","input_name"
"다시 추천 목록 읽어줘?","42","read_recommended_products"
"이번에 자주 주문한 상품 읽어줘","41","read_frequent_products"
"잠깐 공과금 알려줘","0","unknown"
"일단 지금 로긴 유지 꺼줘 해줄래?","15","uncheck_keep_login"
"지금 쇼핑 화면인데 지금 회원가입 제출해줘","25","submit_signup"
"지금 로그인 화면인데 지금 로그인 페이지인데 비밀번호 찾기 진행해줘","18","click_find_password"
"지금 로그인 화면인데 바로 회원탈퇴 눌러","36","click_delete_account"
"지금 회원가입 화면인데 이용약관 읽기 해봐","23","read_terms"
"추천해주는 상품 말해줘","42","read_recommended_products"
"좀 로그인 해줘","16","click_login"
"지금 회원가입 화면인데 좀 로그인해","16","click_login"
"로그인 페이지 화면에서 자동 로그인 체크 풀어줘","15","uncheck_keep_login"
"좀 지금 로그인 페이지 보고 있는데, 로그인 버튼 눌러줘","16","click_login"
"일단 최근 주문 내역 말해줘","40","read_order_history_recent"
"좀 자동 로그인 체크해주세요 해봐","14","check_keep_login"
"이번에 내가 산 것들 보는 페이지로 가 좀?","39","go_order_history"
"좀 바로 아뒤 중복 확인 들어가 해봐","20","click_check_id_duplicate"
"좀 지금 쇼핑몰 페이지인데 쿠팡 메인으로 가 해봐","5","go_coupang"
"좀 아뒤 값 넣어?","12","input_id"
"바로 지금 로그인 페이지인데 쇼핑몰로 가줘?","8","go_mall"
"일단 로그인 유지 체크 해줄래?","14","check_keep_login"
