"text","label_id","label"
"지금 메인 화면인데 지금 로그인 페이지인데 지금 가능한 작업 알려","6","read_current_page_actions"
"아뒤중복조회해줘부탁해","20","click_check_id_duplicate"
"지금 메인 화면인데 아이디 찾기 들어가 가능?","17","click_find_id"
"일단 희어비 메인 페이지 화면에서 희어비 서비스 설명해줘","7","read_hearbe_guide"
"지금 주문내역 보고 있는데 쇼핑몰 페이지에서 장바 구니 열어줘","32","click_cart"
"바로 네이버 쇼핑 페이지에서 히어비 접속해","4","go_hearbe"
"내일 청소 할까?","0","unknown"
"쿠팡이가기눌러줘","31","click_go_coupang"
"지금 장바구니 보고 있는데 지금 회원가입 페이지인데 이름 작성해줘?","21","input_name"
"지금 메인 화면인데 지금 로그인 페이지 보고 있는데, 로그인 버튼 눌러줘","16","click_login"
"바로 지금 히어비 사용법 알려줘 해봐","7","read_hearbe_guide"
"지금 쇼핑 화면인데 회원가입 페이지에서 아이 디 중복 검사해줘","20","click_check_id_duplicate"
"일단 바로 장바고니에 넣어 해줘","32","click_cart"
"좀 성함 입력해줘 가능해?","21","input_name"
"지금 쇼핑 화면인데 로그인 페이지에서 자동 로긴 체크 풀어줘","15","uncheck_keep_login"
"지금 로그인 화면인데 지금 히어브 소개해줘","7","read_hearbe_guide"
"일단 바로 마이페이지 진행해","33","click_my_page"
"좀 지금 체크 끄기 해봐","15","uncheck_keep_login"
"마이페이지 들어가 해","33","click_my_page"
"지금 바로그인 상태 유지로 바꿔","14","check_keep_login"
"로그인 페이지 화면에서 아이디 칸에 적어줘 해","12","input_id"
"지금아이디값넣어","12","input_id"
"일단 쇼핑몰 페이지에서 장바고니 열어줘 해","32","click_cart"
"바로비밀번호입력","13","input_password"
"지금 장바구니 보고 있는데 쇼핑몰 페이지에서 마이페이지 확인해봐","33","click_my_page"
"지금 회원가입 화면인데 이메일 입력 해봐","28","input_email"
"좀 회원가입 페이지인데 비밀번호 확인값 넣어 해줄래?","27","input_password_confirm"
"지금쇼핑몰페이지인데장바고니담아줘","32","click_cart"
"좀 바로 마이페이지 열어 해","33","click_my_page"
"일단 아뒤 찾기 들어가 할래?","17","click_find_id"
"바로 회원탈퇴 할래?","36","click_delete_account"
"지금 회원가입 화면인데 좀 아뒤 사용 가능 여부 확인해줘","20","click_check_id_duplicate"
"일단 히어비 홈 화면에서 쇼핑몰 화면 열어 해줄래?","8","go_mall"
"좀 주문내역 페이지에서 주문 상세 조회 눌러줘","37","click_order_detail"
"지금 주문내역 보고 있는데 아이 디 중복 체크해줘?","20","click_check_id_duplicate"
"지금 메인 화면인데 비밀번호 변경하기 들어가","35","click_change_password"
"지금 쇼핑 화면인데 비번호 입력 가능?","13","input_password"
"바로 회원가입 페이지에서 이영약관 보기 눌러줘 해줄래?","22","click_view_terms"
"지금 장바구니 보고 있는데 로그인 페이지에서 비번호 넣어줘","13","input_password"
"일단 지금 카트로 가","32","click_cart"
"지금 로그인 화면인데 지금 이름 적어","21","input_name"
"일단 지금 로그인 페이지 보고 있는데, 비밀번호 찾기 눌러줘","18","click_find_password"
"로긴 페이지에서 히어비 소개해줘","7","read_hearbe_guide"
"잠깐 일기 쓰기 할까?","0","unknown"
"지금 회원가입 화면인데 회원가입 페이지 보고 있는데, 비밀번호 확인 입력해","27","input_password_confirm"
"바로 아뒤 써 해","12","input_id"
"지금 장바고니 담아줘 가능해?","32","click_cart"
"지금 찜목록 페이지에서 현재 화면 설명해줘","34","read_page"
"지금 회원탈퇴 열어 해줘","36","click_delete_account"
"바로 쇼핑몰 페이지에서 마이페이지로 이동해봐","33","click_my_page"
"바로 비밀번호 변경하기 들어가 할래?","35","click_change_password"
"지금 찜목록 페이지인데 상품조회 눌러줘","38","click_product_view"
"비밀 번호 변경하기 눌러 해줘","35","click_change_password"
"바로그아웃 눌러 할래?","30","click_logout"
"바로 좀 쿠팡으로 넘어가줘 해","5","go_coupang"
"지금 메인 화면인데 주문 상세 보기 열어주세요 해","37","click_order_detail"
"좀 쇼핑몰 목록 읽어줘 해","29","read_available_marketplaces"
"지금 로그인 화면인데 네이버 쇼핑 페이지 보고 있는데, 히어비로 이동해","4","go_hearbe"
"지금 장바구니 보고 있는데 아이 디 칸에 적어","12","input_id"
"지금 회원가입 화면인데 비밀번호 찾기 해봐","18","click_find_password"
"지금 장바구니 보고 있는데 비밀번호 찾기 진행해 할래?","18","click_find_password"
"이번 주 음악 듣기 하기 싫다","0","unknown"
"지금 이용약관 보기 진행해 해봐","22","click_view_terms"
"히어비로로가할래?","4","go_hearbe"
"지금 쇼핑몰 페이지인데 쿠팡 화면 열어","31","click_go_coupang"
"지금 주문내역 보고 있는데 회원가입 페이지 화면에서 이용약관 설명해","23","read_terms"
"지금 로그인 화면인데 내 정보 페이지 보여주세요","33","click_my_page"
"지금 메인 화면인데 아이디 찾기 들어가","17","click_find_id"
"회원가입 페이지 화면에서 비밀 번호 확인 칸에 적어줘?","27","input_password_confirm"
"지금 회원가입 화면인데 회원가입 페이지 보고 있는데, 이용약관 동의 체크해줘","24","check_terms_agreement"
"지금 장바구니 보고 있는데 로가웃 눌러줘","30","click_logout"
"퇴근하고 강변 가고 싶다","0","unknown"
"일단 이용약관 보기 들어가?","22","click_view_terms"
"일단 지금 마이페이지 들어가 해봐","33","click_my_page"
"지금 회원가입 화면인데 로그인 페이지에서 로긴 처리해줘","16","click_login"
"일단 아이디 입력해봐","12","input_id"
"아이디중복확인해","20","click_check_id_duplicate"
"좀 지금 쇼핑몰 페이지인데 이용 가능한 쇼핑몰 알려줘","29","read_available_marketplaces"
"설거지 미뤄도 될까?","0","unknown"
"지금 로그인 페이지 화면에서 자동 로그인 체크 풀어줘","15","uncheck_keep_login"
"잠깐 공부 할까?","0","unknown"
"지금 메인 화면인데 아뒤 중복 확인 가능?","20","click_check_id_duplicate"
"지금 장바구니 보고 있는데 장바고니에 추가해줘 할래?","32","click_cart"
"바로 지금 로긴 눌러?","16","click_login"
"지금 로그인 화면인데 로그인 페이지에서 히어비 소개해줘?","7","read_hearbe_guide"
"지금 장바구니 보고 있는데 마이페이지 클릭 할래?","33","click_my_page"
"지금 로그인 화면인데 바로 아이디 넣어","12","input_id"
"지금 메인 화면인데 지금 로긴해줘","16","click_login"
"지금 쇼핑 화면인데 쇼핑몰 페이지에서 마이페이지 확인해줘","33","click_my_page"
"좀 히어브 안내 읽어 해줄래?","7","read_hearbe_guide"
"지금 찜목록 페이지에서 상품조회 눌러 해줘","38","click_product_view"
"지금 주문내역 보고 있는데 이용약관 보기 눌러?","22","click_view_terms"
"바로 쿠팡 페이지로 넘어가줘 해","31","click_go_coupang"
"지금 장바구니 보고 있는데 회원가입 페이지 화면에서 비밀번호 재입력해?","27","input_password_confirm"
"바로 회원가입 페이지에서 이메일 작성해줘","28","input_email"
"오늘 게임 하기 싫다","0","unknown"
"지금 좀 아이디 찾기 눌러","17","click_find_id"
"비번호 입력 해","13","input_password"
"바로 좀 희어비 메인으로 가줘","4","go_hearbe"
"지금 주문내역 보고 있는데 회원가입 페이지인데 회원가입 완료 버튼 눌러","25","submit_signup"
"지금 로그인 화면인데 이메일 입력해","28","input_email"
"일단 지금 아뒤 중복 확인해줘","20","click_check_id_duplicate"
"일찍 잘까","0","unknown"
"지금 장바구니 보고 있는데 좀 이용 약관 요약해줘","23","read_terms"
"지금 메인 화면인데 계정 나갈게 로가웃해?","30","click_logout"
"지금 쇼핑 화면인데 주문 자세히 보기 해줘","37","click_order_detail"
"좀 히어브 홈 화면에서 앱 다운로드 버튼 눌러줘?","11","click_app_download"
"지금 주문내역 보고 있는데 비밀번호 찾기 진행해 할래?","18","click_find_password"
"지금 로그인 화면인데 메인 페이지 화면에서 공유 쇼핑 입장해줘?","10","click_shared_shopping_entry"
"이영약관 동의 항목 체크해주세요 해줄래?","24","check_terms_agreement"
"좀 장바구니 담아줘?","32","click_cart"
"지금 장바구니 보고 있는데 이용 약관 보기 눌러줘","22","click_view_terms"
"좀 지금 주문 상세 조회 진행해","37","click_order_detail"
"지금 로그인 페이지에서 가입 화면 열어줘 해","19","click_signup"
"좀 아이디 찾기 눌러줘 해줘","17","click_find_id"
"바로 지금 회원가입 페이지인데 비밀번호 확인 칸에 적어 해줘","27","input_password_confirm"
"지금 회원가입 화면인데 지금 로그인 페이지 보고 있는데, 로그인 버튼 눌러","16","click_login"
"로그인 페이지 화면에서 회원가 입 시작해줘","19","click_signup"
"일단 회원가입 페이지에서 약관 내용 읽어줘","23","read_terms"
"좀 지금 주문내역 페이지인데 주문 자세히 보기 해","37","click_order_detail"
"지금 장바구니 보고 있는데 가능한 명령어 읽어줘 가능해?","6","read_current_page_actions"
"일단 지금 쇼핑몰 페이지 보고 있는데, 히어비 가이드 읽어줘 해","7","read_hearbe_guide"
"지금아이디찾기눌러","17","click_find_id"
"지금 장바구니에 넣어줘 가능?","32","click_cart"
"히어비 홈 보고 있는데, 공유 쇼핑 입장 버튼 눌러","10","click_shared_shopping_entry"
"일단 바로 비번호 찾기 눌러?","18","click_find_password"
"바로 약관 동의 체크박스 눌러줘 해봐","24","check_terms_agreement"
"잠깐 강변 다녀올까?","0","unknown"
"지금 장바구니 보고 있는데 쿠팡 페이지 화면에서 초기 화면으로 이동해봐","4","go_hearbe"
"지금 히어브 홈인데 앱 다운로드 실행해봐","11","click_app_download"
"지금 쇼핑 화면인데 회웝가입 진행해 할래?","19","click_signup"
"쇼핑몰 페이지에서 마이페이지 들어가","33","click_my_page"
"좀 지금 로그인 페이지 보고 있는데, 로긴 버튼 눌러줘 해봐","16","click_login"
"지금 로그인 화면인데 연락처 입력해봐","26","input_phone_number"
"지금 주문내역 보고 있는데 쇼핑몰 페이지에서 가능한 쇼핑몰 읽어줘?","29","read_available_marketplaces"
"지금 로그인 화면인데 바로 상품조회 열어","38","click_product_view"
"지금 회원가입 화면인데 비번호 변경하기 해봐","35","click_change_password"
"지금 쿠팡 열어 해줘","5","go_coupang"
"바로 체크 해제해 가능?","15","uncheck_keep_login"
"지금 로그인 화면인데 로그인 페이지 보고 있는데, 비밀번호 찾기 눌러","18","click_find_password"
"바로 가입 화면 열어줄래?","19","click_signup"
"바로 지금 쿠팡 이동 해줘","31","click_go_coupang"
"지금 쇼핑 화면인데 로그인 페이지에서 로그인 유지 체크해","14","check_keep_login"
"지금 쇼핑 화면인데 지금 이영약관 화면 보여줘","22","click_view_terms"
"지금 장바구니 보고 있는데 상품조회 눌러?","38","click_product_view"
"지금 회원가입 화면인데 지금 비밀번호 입력","13","input_password"
"바로 쿠팡으로 들어가","5","go_coupang"
"바로 지금 회원가입 페이지인데 비밀번호 확인값 넣어줘 해줄래?","27","input_password_confirm"
"지금 로그인 화면인데 회원가입 페이지에서 가입 완료 처리해줘","25","submit_signup"
"지금 회원가입 화면인데 바로 이메일 넣어","28","input_email"
"지금 이용약관 보기 할래?","22","click_view_terms"
"일단 주문 상세 조회 진행해?","37","click_order_detail"
"이용약관읽기","23","read_terms"
"일단 바로 비번호 변경하기?","35","click_change_password"
"지금 쇼핑 화면인데 로긴 들어가 가능?","16","click_login"
"지금 로그인 화면인데 공유 쇼핑 들어가주세요","10","click_shared_shopping_entry"
"일단 히어비 홈에 와 있어, 앱 다운로드 버튼 눌러 해봐","11","click_app_download"
"지금 쇼핑몰 페이지인데 쇼핑몰 목록 읽어 해줄래?","29","read_available_marketplaces"
"지금 메인 화면인데 연결 가능한 쇼핑몰 안내해봐","29","read_available_marketplaces"
"일단 장바구니 클릭 해봐","32","click_cart"
"지금 장바구니 보고 있는데 아이디 찾기 들어가?","17","click_find_id"
"일단 회원가입 페이지에서 이용약관 보기 눌러","22","click_view_terms"
"지금 히어브 안내 읽어 해줘","7","read_hearbe_guide"
"점심 먹고 방 정리 해야겠다","0","unknown"
"지금 메인 화면인데 아이 디 찾기 눌러","17","click_find_id"
"일단 쇼핑몰 페이지인데 마이페이지 들어가줘 해줄래?","33","click_my_page"
"일단 지금 가입 등록해","25","submit_signup"
"일단 히어비 홈 화면에서 쇼핑몰 화면 열어 해줘","8","go_mall"
"일단 현재 페이지 정보 및 가능한 작업 요약해?","6","read_current_page_actions"
"좀 지금 쇼핑몰 이동 해줄래?","8","go_mall"
"지금 바로 비번호 써 해봐","13","input_password"
"지금 쇼핑 화면인데 상품조회 열어","38","click_product_view"
"좀 바로 아뒤 찾기 들어가 해줘","17","click_find_id"
"그래도 조금은 해야겠다","0","unknown"
"일단 지금 쿠팡으로 가 해줘","5","go_coupang"
"지금 비밀 번호 변경 화면 열어주세요 해봐","35","click_change_password"
"지금 로그인 화면인데 희어비 가이드 읽어주세요","7","read_hearbe_guide"
"일단 지금 화면 읽어줘 해줘","34","read_page"
"좀 쇼핑몰 페이지에서 내 정보 페이지 보여줘 해","33","click_my_page"
"좀 가능한 쇼핑몰 알려줘 해줄래?","29","read_available_marketplaces"
"지금 로그인 화면인데 지금 장바구니에 넣어줘","32","click_cart"
"좀 아이 디 찾기 눌러줘 해봐","17","click_find_id"
"바로 상품조회 진행해?","38","click_product_view"
"일단 주문내역 페이지에서 현재 페이지 읽어 해봐","34","read_page"
"좀 지금 히어비 접속해줘","4","go_hearbe"
"지금 로그인 화면인데 지금 히어비 홈인데 앱 다운로드 실행해?","11","click_app_download"
"지금 메인 화면인데 좀 아이디 중복 조회해줘?","20","click_check_id_duplicate"
"일단 쇼핑몰 접속해주세요 해","8","go_mall"
"좀 가능한 명령어 읽어줘 가능해?","6","read_current_page_actions"
"아이디적어","12","input_id"
"지금 쇼핑 화면인데 아이디 찾기 진행해 가능?","17","click_find_id"
"지금 좀 쿠팡 메인으로 가줘 해봐","5","go_coupang"
"바로 체크 표시해","24","check_terms_agreement"
"좀 자동 로그인 체크해주세요 해봐","14","check_keep_login"
"일단 좀 쿠팡 페이지로 넘어가줘 해줄래?","31","click_go_coupang"
"지금 메인 화면인데 바로 비번호 써","13","input_password"
"좀 지금 바로 비밀번호 변경하기 열어 해줄래?","35","click_change_password"
"지금 주문내역 보고 있는데 히어비로 들어가 해봐","4","go_hearbe"
"좀 앱 설치 시작해주세요 해","11","click_app_download"
"지금 회원가입 화면인데 로과웃해줘?","30","click_logout"
"좀 가능한 쇼핑몰 뭐야 해줘","29","read_available_marketplaces"
"로그인 페이지 화면에서 자동 로그인 체크 풀어?","15","uncheck_keep_login"
"지금 장바구니 보고 있는데 로긴 눌러?","16","click_login"
"좀이페이지정보안내해","34","read_page"
"일단 앱 다운로드 버튼 들어가","11","click_app_download"
"지금 장바구니 보고 있는데 지금 아이디 적어","12","input_id"
"좀 마이페이지 들어가 해줄래?","33","click_my_page"
"일단 지금 아뒤 찾기 눌러 해줘","17","click_find_id"
"지금 주문내역 보고 있는데 로가웃 처리해 해봐","30","click_logout"
"로긴유지꺼","15","uncheck_keep_login"
"지금 장바구니 보고 있는데 가입 끝내 가능?","25","submit_signup"
"지금 로긴해 해봐","16","click_login"
"지금 회원가입 화면인데 상품 페이지 보여줘","38","click_product_view"
"지금 쇼핑 화면인데 좀 아이 디 칸에 적어줘","12","input_id"
"요즘 운동 하기 싫다","0","unknown"
"지금 장바구니 보고 있는데 쇼핑몰 페이지 화면에서 마이페이지 열어줘","33","click_my_page"
"일단 로그아웃 눌러?","30","click_logout"
"지금 회원가입 화면인데 회원가입 마무리해 가능?","25","submit_signup"
"지금 쇼핑 화면인데 로그인 페이지에서 아이 디 찾기 진행해줘","17","click_find_id"
"비밀번호 작성해줘","13","input_password"
"일단 회웝가입 완료 버튼 눌러 해줄래?","25","submit_signup"
"일단 지금 가능한 작업 알려줘 부탁해","6","read_current_page_actions"
"회원가입페이지에서성함입력해","21","input_name"
"좀 비밀 번호 작성해주세요?","13","input_password"
"일단 로그인 페이지 화면에서 히어브 사용법 알려줘","7","read_hearbe_guide"
"지금 회원가입 화면인데 화면 정보 알려줘","34","read_page"
"바로 이름 값 넣어 해줘","21","input_name"
"좀 지금 쇼핑몰 이동 해줘","8","go_mall"
"좀 회원정보 페이지에서 비번호 변경 메뉴로 가줘 해줄래?","35","click_change_password"
"바로비번호적어","13","input_password"
"회원가입 페이지 화면에서 메일 주소 넣어 해줄래?","28","input_email"
"요즘 도서관 다녀올까?","0","unknown"
"내일 창문 열기 하기 싫다","0","unknown"
"지금 주문내역 보고 있는데 로그인 페이지에서 로그인 상태 유지로 바꿔줘?","14","check_keep_login"
"좀 비번호 찾기 해줘","18","click_find_password"
"지금 쇼핑 화면인데 공유 쇼핑 참여해","10","click_shared_shopping_entry"
"바로 마이페이지 눌러?","33","click_my_page"
"일단 히어비 사용법 알려줘 해줄래?","7","read_hearbe_guide"
"바로 회웝가입 등록해줘","25","submit_signup"
"좀 비번호 확인 넣어 해줄래?","27","input_password_confirm"
"지금 쇼핑 화면인데 회원탈퇴 진행해 해봐","36","click_delete_account"
"좀 지금 주문 상세 조회 열어 해봐","37","click_order_detail"
"좀 회원가입 페이지 화면에서 메일 주소 넣어 해봐","28","input_email"
"좀 바로 지금 화면 뭐야?","34","read_page"
"지금쇼핑몰페이지보고있는데,히어비가이드읽어줘?","7","read_hearbe_guide"
"지금 장바구니 보고 있는데 앱 다운로드 버튼 할래?","11","click_app_download"
"지금 메인 화면인데 네이버 쇼핑 페이지에서 히어비 접속해줘?","4","go_hearbe"
"지금 메인 화면인데 회원가입 페이지에서 약관 동의 체크박스 눌러줘","24","check_terms_agreement"
"지금 로그인 화면인데 지금 이름 입력","21","input_name"
"바로 지금 로그인 페이지인데 쇼핑몰로 가 해봐","8","go_mall"
"좀 아이디 중복 확인 진행해 해봐","20","click_check_id_duplicate"
"지금 장바구니 보고 있는데 지금 이메일 주소 입력해?","28","input_email"
"지금 장바구니 보고 있는데 바로 장바고니 담아줘","32","click_cart"
"바로가웃 눌러 해","30","click_logout"
"바로 회원가입 페이지인데 이름 칸에 적어줘 해봐","21","input_name"
"바로그아웃 열어 해줘","30","click_logout"
"아침에 헬스장 가고 싶다","0","unknown"
"지금 로그인 페이지에서 자동 로그인 체크 풀어줘 해줄래?","15","uncheck_keep_login"
"점심 먹고 독서 할까?","0","unknown"
"좀 지금 장바고니 담아줘?","32","click_cart"
"좀 로그인해줘 가능?","16","click_login"
"좀 지금 비번호 변경하기 들어가?","35","click_change_password"
"지금 쇼핑 화면인데 이용약관 동의 항목 체크해","24","check_terms_agreement"
"지금 회원가입 화면인데 쇼핑몰 페이지에서 마이페이지로 이동해?","33","click_my_page"
"히어비사용법알려줄래?","7","read_hearbe_guide"
"지금 로그인 화면인데 지금 로그인 페이지인데 비밀번호 재설정 페이지로 가줘","18","click_find_password"
"바로 이용약관 동의 체크 해줘","24","check_terms_agreement"
"좀 바로 전화번호 값 넣어 해","26","input_phone_number"
"바로 지금 로그인 페이지인데 로그인 진행해봐","16","click_login"
"바로 아뒤 복구 페이지로 가주세요 해줄래?","17","click_find_id"
"주문내역페이지화면에서쿠팡으로이동해봐","5","go_coupang"
"지금 바로 마이페이지 해봐","33","click_my_page"
"지금 회원가입 페이지인데 비밀번호 확인값 넣어줘 해봐","27","input_password_confirm"
"아침에 식물 물주기 해볼래?","0","unknown"
"일단 바로 회원가입","19","click_signup"
"좀 지금 마이페이지 들어가줘?","33","click_my_page"
"좀 바로 이용약관 보기?","22","click_view_terms"
"바로 지금 비번호 확인 적어 해줘","27","input_password_confirm"
"지금 로긴 페이지인데 회원가입 버튼 눌러","19","click_signup"
"일단 로그인 페이지 화면에서 비밀번호 찾기 눌러줘 해봐","18","click_find_password"
"퇴근하고 낮잠 하기 싫다","0","unknown"
"이용약관 보기 열어?","22","click_view_terms"
"바로 회원가입 페이지에서 메일 주소 넣어","28","input_email"
"지금 메인 화면인데 로그인 페이지 화면에서 비번호 작성해줘","13","input_password"
"잠깐 창문 열기 하기 싫다","0","unknown"
"일단 바로 비밀 번호 변경 메뉴로 가줘?","35","click_change_password"
"바로그아웃 진행해봐","30","click_logout"
"지금 주문내역 보고 있는데 로그인 유지 켜줘 부탁해","14","check_keep_login"
"바로가웃 눌러줄래?","30","click_logout"
"바로 지금 주문내역 페이지인데 현재 페이지 읽어?","34","read_page"
"지금 가입 화면 열어?","19","click_signup"
"로긴 페이지 화면에서 비번호 작성해줘","13","input_password"
"이메일 적어?","28","input_email"
"바로 지금 회원가입 페이지인데 이메일 칸에 적어 해","28","input_email"
"오늘 스트레칭 해볼래?","0","unknown"
